poi_id,normalized_subcategory,raw_tags_json,evidence_sources,evidence_label_pairs,preferred_aliases,active_themes
4914b05c-d0ee-43dc-9aee-08cfd69c9a58,infrastructure_landmark,"{""name"": ""Kalenian Welcome Ramada"", ""man_made"": ""yes""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
d74155bd-3a63-43e7-b557-a3184f959d69,monument_memorial,"{""name"": ""Vietnam War Memorial"", ""historic"": ""monument""}","","","",""
555699c2-6e79-4764-a75a-8dba8416540c,ritual_religious_site,"{""name"": ""Santa Fe Christian Fellowship Church"", ""amenity"": ""place_of_worship"", ""religion"": ""christian"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""C3"", ""addr:state"": ""NM"", ""addr:street"": ""Cerrillos Road"", ""denomination"": ""christian"", ""addr:postcode"": ""87505"", ""old_addr:unit"": ""5"", ""addr:housenumber"": ""2860""}","","","",""
c60c5e9f-ae8c-43ba-bcac-27dca8b624ba,landscape_feature,"{""ele"": ""2590"", ""name"": ""Picacho Peak"", ""natural"": ""peak""}","","","",""
ffa01559-f901-47d9-a177-d1dcd3d9286f,landscape_feature,"{""ele"": ""2395"", ""name"": ""Talaya Hill"", ""natural"": ""peak""}","","","",""
415bb242-92ea-4e75-9dfd-772e370c4d83,infrastructure_landmark,"{""name"": ""Cross of the Martyrs"", ""man_made"": ""cross"", ""material"": ""steel"", ""direction"": ""225""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
e2576ecd-79a4-4e67-aff7-722a0cff65fa,overlook_vista,"{""name"": ""Cross of the Martyrs Hill"", ""tourism"": ""viewpoint"", ""direction"": ""234""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
0f5abbf9-915d-4e5f-8f91-6ceca78df4d7,infrastructure_landmark,"{""name"": ""Dish"", ""man_made"": ""satellite_dish""}","","","",""
f5c9bc51-0c2a-4f6b-bd2d-f0e2b354b584,monument_memorial,"{""name"": ""Mayor Frank S. Ortiz Sports Park Memorial"", ""historic"": ""monument"", ""memorial"": ""yes"", ""inscription"": ""Mayor Frank S Ortiz\nSports Park Memorial\nMay 19, 1985\nMayor Louis Montano\nRichard Catanach\nBill Dimas\nCarlos Gallegos\nPhil Griego\n\nJudith Herrera\nDiego Martinez\nJ.M. (Mac) Moore\nArt Sanchez""}","","","",""
33a268ba-6175-47e4-801e-f3b4383595e0,trail_river_access,"{""name"": ""All Creatures Memorial Park"", ""leisure"": ""park"", ""addr:city"": ""Tesuque"", ""addr:state"": ""NM"", ""addr:street"": ""Bishops Lodge Road"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""1406""}","","","",""
29f8b500-7831-4ce7-82f6-37df5452a0f9,trail_river_access,"{""name"": ""Pueblo del Sol Park"", ""leisure"": ""park"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""Governor Miles Road"", ""addr:postcode"": ""87507"", ""addr:housenumber"": ""41""}","","","",""
72486aa6-6b06-46a3-90e7-c687bb8e4bfd,ritual_religious_site,"{""name"": ""The Light at Mission Viejo"", ""phone"": ""+1-505-982-2080"", ""amenity"": ""place_of_worship"", ""website"": ""https://tlmv.org"", ""religion"": ""christian"", ""wikidata"": ""Q134304858"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""Mission Bend"", ""addr:postcode"": ""87507"", ""addr:housenumber"": ""4601""}","","","",""
bdd65a31-872a-4573-be42-138efe96e5c0,monument_memorial,"{""name"": ""Settler's Monument"", ""tourism"": ""artwork"", ""material"": ""metal"", ""wikidata"": ""Q111169975"", ""artist_name"": ""Donna Quasthoff"", ""artwork_type"": ""statue"", ""artist:wikidata"": ""Q109464771"", ""artwork_subject"": ""religious""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
90dadc1d-6e81-45bc-bd3b-277813db0473,historic_site,"{""name"": ""Old Pumphouse"", ""historic"": ""yes""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
66c5a212-a263-4f9a-8ddd-a6d9d4f2842c,infrastructure_landmark,"{""name"": ""Las Campanas Water Treatment Plant"", ""man_made"": ""water_works""}","","","",""
8f368344-25fa-4b6a-972d-084409dd7420,museum,"{""name"": ""New Mexico Military Museum"", ""phone"": ""+1-505-474-1670"", ""museum"": ""military"", ""tourism"": ""museum"", ""website"": ""http://bataanmuseum.com"", ""alt_name"": ""New Mexico National Guard Museum"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""Old Pecos Trail"", ""addr:postcode"": ""87505"", ""addr:housenumber"": ""1050""}",city_gis_historic_districts|city_gis_museums,city_gis_historic_districts::Historic Districts|city_gis_museums::Bataan Memorial Military Museum,"",""
ed41bf20-05de-40a1-a31a-d700d2e8fb9f,infrastructure_landmark,"{""name"": ""Zozobra pole"", ""man_made"": ""mast"", ""tower:type"": ""minaret"", ""tower:construction"": ""pole""}","","","",""
62bafe31-3ffd-48ed-8e13-56288b480063,gallery_art_space,"{""name"": ""Lew Allen"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""Paseo de Peralta"", ""addr:housenumber"": ""1613""}",city_gis_railyard_boundary,city_gis_railyard_boundary::The Railyard,"",""
ac05c2a6-b03b-4728-93ee-f6b621f8db9b,gallery_art_space,"{""fee"": ""no"", ""name"": ""Tai Modern"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""South Guadalupe Street""}",city_gis_railyard_boundary,city_gis_railyard_boundary::The Railyard,"",""
4ff210d1-72ef-42b9-8b91-513e375fbddc,gallery_art_space,"{""fee"": ""no"", ""name"": ""Art Vault"", ""tourism"": ""gallery"", ""operator"": ""Thoma"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""South Guadalupe Street""}",city_gis_railyard_boundary,city_gis_railyard_boundary::The Railyard,"",""
5e04d9f3-c06a-4cc9-a935-c0cc91272fc7,mural_public_art,"{""name"": ""you can't take it with you...so give it all away"", ""tourism"": ""artwork"", ""wikidata"": ""Q110874647"", ""artist_name"": ""Nani Chacon"", ""artwork_type"": ""mural"", ""artwork_subject"": ""figurative""}","","","",""
de838f62-66a4-4707-8619-5a243e226fc2,gallery_art_space,"{""fee"": ""no"", ""name"": ""form & concept"", ""tourism"": ""gallery""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
55ec0b7f-dc8b-4d14-aa0c-051d0bf56fa8,trail_river_access,"{""name"": ""Entry Pocket Park"", ""leisure"": ""park""}",city_gis_historic_districts|city_gis_railyard_boundary,city_gis_historic_districts::Historic Districts|city_gis_railyard_boundary::The Railyard,"",""
2ae1d763-4f3b-4def-867c-cc374d207976,museum,"{""name"": ""City of Santa Fe Firefighters Museum"", ""museum"": ""fire"", ""tourism"": ""museum"", ""operator"": ""City of Santa Fe"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""A"", ""addr:state"": ""NM"", ""addr:street"": ""Cerrillos Road"", ""addr:postcode"": ""87505"", ""addr:housenumber"": ""1751""}","","","",""
0ff765db-5c4b-4aa4-b2ab-a582b1cd3328,infrastructure_landmark,"{""name"": ""?"", ""fixme"": ""confirm this isn't for golf maintenance?"", ""man_made"": ""pumping_station""}","","","",""
1f6ad50e-3e1b-47df-9be6-909b7d526589,market_food_identity,"{""name"": ""Five Corners"", ""amenity"": ""marketplace""}","","","",""
536c0421-d0fd-470c-8d30-8c44c700fd4b,monument_memorial,"{""name"": ""Don Diego de Vargas Zapata Luján Ponce de León, El Marques de la Nava de Barcinas"", ""image"": ""http://santafenewmexican.com/content/tncms/assets/v3/editorial/e/30/e300d37a-b199-11ea-9311-ebb0e8607291/5eebc05c7944f.image.jpg"", ""access"": ""permit"", ""source"": ""https://santafenewmexican.com/article_f10f20f0-b169-11ea-8203-2722abef3f0d.html"", ""subject"": ""Diego de Vargas"", ""tourism"": ""artwork"", ""alt_name"": ""Don Diego de Vargas"", ""material"": ""bronze;stone"", ""wikidata"": ""Q96631042"", ""wikipedia"": ""en:Statue of Diego de Vargas"", ""short_name"": ""Diego de Vargas;de Vargas"", ""start_date"": ""2007"", ""artist_name"": ""Donna Quasthoff"", ""inscription"": ""words words words"", ""artwork_type"": ""statue"", ""artist:wikidata"": ""Q109464771"", ""subject:wikidata"": ""Q972422""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
84f423ba-9afa-497c-8d07-479344b4e0d1,monument_memorial,"{""name"": ""Prayer of Saint Francis"", ""historic"": ""memorial"", ""memorial"": ""plaque""}",city_gis_historic_building_status|city_gis_historic_districts,city_gis_historic_building_status::Significant|city_gis_historic_districts::Historic Districts,"",""
2697fdc7-4660-4778-88e6-a5293e4ae6e5,performance_cultural_venue,"{""name"": ""Armory for the Arts"", ""phone"": ""+1-505-984-1370"", ""amenity"": ""theatre"", ""website"": ""https://www.nmmmf.org/"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""Old Pecos Trail"", ""addr:postcode"": ""87505"", ""addr:housenumber"": ""1050""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
c4725dcd-2f74-4668-83dc-b7658cb378be,infrastructure_landmark,"{""name"": ""Dish"", ""man_made"": ""satellite_dish""}","","","",""
a9c1e2b6-a9c9-4008-96be-62231a0c9397,monument_memorial,"{""name"": ""When Friends Meet"", ""tourism"": ""artwork"", ""material"": ""bronze"", ""artist_name"": ""Allan Houser"", ""artwork_type"": ""statue""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
a77a3c27-b0d8-4b50-b645-4448147149cb,infrastructure_landmark,"{""ref"": ""13"", ""name"": ""Buckman Well 13"", ""man_made"": ""water_well""}","","","",""
f22f45bd-d803-460a-a907-92a34cfd694a,infrastructure_landmark,"{""ref"": ""B3"", ""name"": ""Buckman Booster Station 3"", ""man_made"": ""pumping_station""}","","","",""
b06ddace-e109-4bc4-a10b-c942d7548555,infrastructure_landmark,"{""name"": ""Buckman Booster Station 4"", ""man_made"": ""pumping_station""}","","","",""
c185e699-134e-4959-9a46-ab387119b484,mural_public_art,"{""name"": ""Vasulka"", ""tourism"": ""artwork"", ""artwork_type"": ""mural""}","","","",""
e73423fe-d3c6-4040-a3f9-088bb857f7b0,monument_memorial,"{""name"": ""Navajo Veterans Memorial"", ""historic"": ""memorial"", ""memorial"": ""war_memorial""}","","","",""
61ed1977-dd84-4ec3-8694-4ab04100519d,monument_memorial,"{""name"": ""St. Francis"", ""tourism"": ""artwork"", ""artwork_type"": ""statue"", ""artwork_subject"": ""Saint Francis of Assisi""}","","","",""
40037c66-ff49-4518-bd6b-d2e420dcd8f9,museum,"{""name"": ""Alien Museum"", ""museum"": ""aliens"", ""tourism"": ""museum"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""Agua Fria Street"", ""addr:housenumber"": ""2915""}","","","",""
0c571241-28de-4554-aca1-48c1f5b123b9,landscape_feature,"{""name"": ""Castle Rock"", ""natural"": ""rock""}","","","",""
e80c13bd-ebae-46b0-8482-23c7818255d2,trail_river_access,"{""name"": ""Talaya Hill Open Space"", ""leisure"": ""park""}","","","",""
fd5c8da5-a27b-474d-b745-6910aa7a556d,monument_memorial,"{""name"": ""New Mexico Veterans Memorial"", ""historic"": ""memorial"", ""memorial"": ""war_memorial""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
8c34ce1d-55c2-4af6-b763-9c73a03c28d1,museum,"{""name"": ""Water History Museum"", ""museum"": ""history"", ""tourism"": ""museum"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""Upper Canyon Road"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""1209""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
fc6b1424-682f-48b9-b390-bec8e8d3c1ea,gallery_art_space,"{""name"": ""Healing Garden Medical Art Complex"", ""tourism"": ""gallery"", ""addr:street"": ""San Mateo Lane"", ""addr:housenumber"": ""1592""}","","","",""
58f8c112-fe7b-446c-b999-a68ba733a71e,infrastructure_landmark,"{""name"": ""Armillary Sphere"", ""man_made"": ""telescope"", ""material"": ""steel"", ""wikipedia"": ""en:Armillary sphere""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
65b89ce7-da92-4bbe-9a83-b0f6d7ed905a,gallery_art_space,"{""name"": ""Windsor Betts Art Brokerage"", ""phone"": ""+1-505-820-1234"", ""tourism"": ""gallery"", ""website"": ""https://windsorbetts.com/"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""Galisteo Street"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""217""}",city_gis_historic_building_status|city_gis_historic_districts,city_gis_historic_building_status::Non-Contributing|city_gis_historic_districts::Historic Districts,"",""
12f8ad08-3ce3-4a3c-9d04-4a28cbd29848,monument_memorial,"{""name"": ""Painter"", ""tourism"": ""artwork"", ""alt_name"": ""Tommy Macaione"", ""material"": ""bronze"", ""artwork_type"": ""statue"", ""subject:wikidata"": ""Q125501806"", ""wikimedia_commons"": ""File:Tommy Macaione statue.jpg""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
56029346-f106-42be-afc5-99fd4bd4fd84,landscape_feature,"{""ele"": ""2780"", ""name"": ""Atalaya Mountain"", ""name_1"": ""Atalaya"", ""natural"": ""peak""}","","","",""
ab9d3d1a-e457-4369-b844-afca257492a2,gallery_art_space,"{""name"": ""Allan Houser Gallery"", ""email"": ""fineart@allanhouser.com"", ""phone"": ""+1-505-982-4705"", ""tourism"": ""gallery"", ""website"": ""https://allanhouser.com/contact/allan-houser-gallery"", ""operator"": ""Houser/Haozous family"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""112"", ""addr:state"": ""NM"", ""addr:street"": ""Lincoln Avenue"", ""addr:postcode"": ""87501"", ""opening_hours"": ""Mo-Sa 10:00-17:00"", ""addr:housenumber"": ""125"", ""opening_hours:url"": ""https://allanhouser.com/contact/allan-houser-gallery"", ""opening_hours:winter"": ""Tu-Sa 10:00-17:00""}",city_gis_historic_building_status|city_gis_historic_districts,city_gis_historic_building_status::Non-Contributing|city_gis_historic_districts::Historic Districts,"",""
c21aecf1-caf5-4dec-a6fc-4e8cc350bcfa,landscape_feature,"{""ele"": ""2962"", ""name"": ""Sierra Pelada"", ""natural"": ""peak"", ""wikidata"": ""Q49697003""}","","","",""
d0214b17-0d7b-4810-8c5a-fd6152bda258,historic_site,"{""name"": ""Descanso"", ""historic"": ""wayside_cross"", ""material"": ""metal"", ""inscription"": ""Justin S. Ortega 9/25/83-1/14/02""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
f185751a-6838-4e57-b829-cc52f14e831d,infrastructure_landmark,"{""name"": ""Dish"", ""man_made"": ""antenna"", ""communication:satellite"": ""yes""}","","","",""
fc6521bd-c9c0-4072-a888-7f5cec6252ce,infrastructure_landmark,"{""name"": ""Dish"", ""man_made"": ""antenna"", ""communication:satellite"": ""yes""}","","","",""
2701ba5c-85d7-4549-93db-a36fb2d373a7,monument_memorial,"{""name"": ""USS Santa Fe Bell"", ""historic"": ""memorial"", ""material"": ""brass"", ""memorial"": ""ship_bell""}",city_gis_historic_building_status|city_gis_historic_districts,city_gis_historic_building_status::Non-Contributing|city_gis_historic_districts::Historic Districts,"",""
df97262f-c8d3-41e5-b3b0-8ecb84f00c57,infrastructure_landmark,"{""name"": ""Dish"", ""man_made"": ""antenna"", ""communication:satellite"": ""yes""}","","","",""
89be0185-4cc7-4cf1-9f10-5bdcc857ea5c,infrastructure_landmark,"{""name"": ""Canine Water Fountain"", ""man_made"": ""water_tap""}","","","",""
25863e63-52ba-4ce5-bb49-80f7bb477bd4,monument_memorial,"{""name"": ""Two Mile Dam and Reservoir"", ""historic"": ""memorial"", ""material"": ""metal"", ""memorial"": ""plaque"", ""start_date"": ""1986-05-09"", ""inscription"": ""Sangre de Cristo Water Company \nMay 9, 1986""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
c5a44aa0-3bad-48e5-81d0-390806bba1d8,ritual_religious_site,"{""name"": ""Vida Cristiana"", ""amenity"": ""place_of_worship"", ""religion"": ""christian""}","","","",""
67f76e6a-b2a5-439a-93e3-b123055f6ef0,infrastructure_landmark,"{""name"": ""Acequia Madre"", ""tourism"": ""artwork"", ""artist_name"": ""Federico"", ""artwork_type"": ""mural""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",water
597a88c1-39fa-43d9-9835-bfed0f01c39b,monument_memorial,"{""name"": ""Cactus Rescue Project"", ""historic"": ""memorial"", ""memorial"": ""plaque""}","","","",""
72b5126d-f726-42ee-9c46-fab1dad25df3,gallery_art_space,"{""fee"": ""no"", ""name"": ""KSG Fine Art"", ""level"": ""1"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""5"", ""addr:state"": ""NM"", ""addr:street"": ""East San Francisco Street"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""66""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
cf9e3841-5b88-44a9-8740-6b75ebbad345,gallery_art_space,"{""name"": ""Leslie Flyat"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""19"", ""addr:state"": ""NM"", ""addr:street"": ""East Canyon Road"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""225""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
f3121031-aa79-4e2e-864c-cb56ae24b214,gallery_art_space,"{""name"": ""Owen Gallery"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""18"", ""addr:state"": ""NM"", ""addr:street"": ""East Canyon Road"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""225""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
c7144b1f-cf7e-4895-99b7-1aaa2dfa8b07,gallery_art_space,"{""name"": ""Gaia"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""6"", ""addr:state"": ""NM"", ""addr:street"": ""East Canyon Road"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""225""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
349ea00d-c3d4-4e44-b3e0-2ee8c40bbff7,gallery_art_space,"{""name"": ""Tierra Mai Gallery"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""16"", ""addr:state"": ""NM"", ""addr:street"": ""East Canyon Road"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""225""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
c2e91dea-fcc5-4d7e-941b-d84397b0fb08,gallery_art_space,"{""name"": ""The Legacy Gallery"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""14"", ""addr:state"": ""NM"", ""addr:street"": ""East Canyon Road"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""225""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
ed4f7f00-b77e-4752-8e14-af36c7a5e8f0,gallery_art_space,"{""name"": ""McLarry Fine Art"", ""tourism"": ""gallery"", ""addr:unit"": ""3"", ""addr:street"": ""East Canyon Road"", ""addr:housenumber"": ""225""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
44f812b3-bfa2-4571-baa1-016c1d9bb12a,landscape_feature,"{""ele"": ""2321"", ""name"": ""Cerro Gordo"", ""name:en"": ""Fat Hill"", ""name:es"": ""Cerro Gordo"", ""natural"": ""peak"", ""wikidata"": ""Q49019464"", ""gnis:feature_id"": ""918139""}","","","",""
b37ba0f3-9c83-4c5c-b47c-27bb6daf3f0a,gallery_art_space,"{""name"": ""Luca Decor Contemporary Art"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""1"", ""addr:state"": ""NM"", ""addr:street"": ""East Canyon Road"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""225""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
7a824d08-31a3-4b68-a4b6-2187fa99d810,gallery_art_space,"{""name"": ""Meyer Gallery"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""15"", ""addr:state"": ""NM"", ""addr:street"": ""East Canyon Road"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""225""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
78d572af-19a3-479a-8540-5b24b24c93d7,gallery_art_space,"{""name"": ""Underwood Gallery"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""2"", ""addr:state"": ""NM"", ""addr:street"": ""East Canyon Road"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""225""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
82d148a4-a00a-4419-8a86-a78fe083e971,performance_cultural_venue,"{""name"": ""Berlin Gathering Place Amphitheater"", ""amenity"": ""theatre"", ""theatre:type"": ""amphi""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
fb4924d6-f187-48a0-a8e6-159f3cb07361,trail_river_access,"{""ele"": ""2110"", ""name"": ""Footbridges Park"", ""leisure"": ""park"", ""wikidata"": ""Q49490158"", ""gnis:feature_id"": ""2038470""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
04e55964-138b-4630-82f3-7f3ff6ec0580,monument_memorial,"{""name"": ""Old Cross of the Martyrs"", ""access"": ""yes"", ""historic"": ""monument""}","","","",""
2d4545c3-914e-4b2c-93dc-e128df5580af,performance_cultural_venue,"{""name"": ""Molly & Kent Leavitt Amphitheater"", ""amenity"": ""theatre"", ""theatre:type"": ""amphi""}","","","",""
32ef087c-0af3-408a-a9be-e95e94d4c8db,ritual_religious_site,"{""name"": ""Shalom Church"", ""amenity"": ""place_of_worship"", ""religion"": ""christian"", ""addr:unit"": ""B"", ""addr:street"": ""Camino Entrada"", ""addr:housenumber"": ""2500""}","","","",""
5825d6b2-2b9b-4824-b134-2102a923e217,historic_site,"{""name"": ""Fridgehenge"", ""historic"": ""yes""}","","","",""
f32f9e46-af2d-4a12-bb6e-daaa3e60e75d,gallery_art_space,"{""name"": ""Sara Miller Contemporary Art Gallery"", ""level"": ""0"", ""tourism"": ""gallery"", ""website"": ""https://www.saramiller-artist.com"", ""addr:city"": ""Santa Fe"", ""addr:state"": ""NM"", ""addr:street"": ""Oshara Boulevard"", ""addr:postcode"": ""87508"", ""addr:housenumber"": ""46""}","","","",""
9e8bb8f1-6064-4bde-93e8-b8bd5e0ce4d5,gallery_art_space,"{""name"": ""Blue Raven"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""103"", ""addr:state"": ""NM"", ""addr:street"": ""West Marcy Street"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""150""}",city_gis_historic_building_status|city_gis_historic_districts,city_gis_historic_building_status::Non-Contributing|city_gis_historic_districts::Historic Districts,"",""
3a2a8a17-f045-4427-85af-bc7548029023,gallery_art_space,"{""name"": ""Jackson Ballard Gallery"", ""tourism"": ""gallery"", ""addr:street"": ""Galisteo Street"", ""addr:housenumber"": ""116""}",city_gis_historic_building_status|city_gis_historic_districts,city_gis_historic_building_status::Contributing|city_gis_historic_districts::Historic Districts,"",""
1cfcb3ee-38fc-4da4-8df3-41193ed44768,gallery_art_space,"{""name"": ""RC Gorman's Navajo Gallery"", ""tourism"": ""gallery"", ""addr:street"": ""West San Francisco Street"", ""addr:housenumber"": ""204""}",city_gis_historic_building_status|city_gis_historic_districts,city_gis_historic_building_status::Non-Contributing|city_gis_historic_districts::Historic Districts,"",""
d9a60b8f-fd37-4d1e-bc52-0bd6724b2131,gallery_art_space,"{""name"": ""Impressions"", ""level"": ""0"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""108B"", ""addr:state"": ""NM"", ""addr:street"": ""Galisteo Street"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""112""}",city_gis_historic_building_status|city_gis_historic_districts,city_gis_historic_building_status::Non-Contributing|city_gis_historic_districts::Historic Districts,"",""
40400f85-28e4-4007-b986-690312f58cf5,museum,"{""name"": ""Museum of Light"", ""level"": ""0"", ""museum"": ""art"", ""tourism"": ""museum"", ""operator"": ""Richard Fenker"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""105"", ""addr:state"": ""NM"", ""addr:street"": ""Galisteo Street"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""105""}",city_gis_historic_building_status|city_gis_historic_districts,city_gis_historic_building_status::Contributing|city_gis_historic_districts::Historic Districts,"",""
c5f5625b-d2f1-434f-ac4b-a19e606ca7a0,monument_memorial,"{""name"": ""Aug 9 1837 Governor Perez"", ""historic"": ""memorial"", ""memorial"": ""plaque""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
fadebc91-5303-42b7-8fea-87f9ee4bfad7,monument_memorial,"{""name"": ""April 1863 Survey Marker"", ""historic"": ""memorial"", ""memorial"": ""plaque""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
69f1b405-9b37-4d45-90b8-0e3e5ae497ac,museum,"{""fee"": ""yes"", ""name"": ""The Palace Press"", ""phone"": ""+1-505-476-5200"", ""museum"": ""technology"", ""tourism"": ""museum"", ""website"": ""https://nmhistorymuseum.org/programs/the-palace-press/"", ""opening_hours"": ""Mo-Su 10:00-17:00""}",city_gis_historic_building_status|city_gis_historic_districts,city_gis_historic_building_status::Significant|city_gis_historic_districts::Historic Districts,"",""
d5e15e60-9e2e-4c9e-8855-8165f4d6699f,gallery_art_space,"{""ref"": ""227"", ""name"": ""Jeff Tabor Fine Art Gallery"", ""shop"": ""art"", ""level"": ""1"", ""phone"": ""+1-505-603-4485"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""227"", ""addr:state"": ""NM"", ""addr:street"": ""East San Francisco Street"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""60""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
801c3cf5-5ecc-4510-aae9-83d6f727e0cf,gallery_art_space,"{""ref"": ""230"", ""name"": ""Copper Topp Gallery"", ""shop"": ""art"", ""level"": ""1"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""230"", ""addr:state"": ""NM"", ""addr:street"": ""East San Francisco Street"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""60""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
a0ac99d2-6c61-49ab-980d-971df5ee9dd8,gallery_art_space,"{""ref"": ""206"", ""name"": ""Maya Sculpture Gallery"", ""shop"": ""art"", ""level"": ""1"", ""phone"": ""+1-505-603-0191"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""206"", ""addr:state"": ""NM"", ""addr:street"": ""East San Francisco Street"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""60""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
e894eaa1-70cc-4487-9a29-4a7615b30227,gallery_art_space,"{""ref"": ""233"", ""name"": ""The Pink Giraffe"", ""shop"": ""art"", ""level"": ""1"", ""tourism"": ""gallery"", ""addr:city"": ""Santa Fe"", ""addr:unit"": ""233"", ""addr:state"": ""NM"", ""addr:street"": ""East San Francisco Street"", ""addr:postcode"": ""87501"", ""addr:housenumber"": ""60""}",city_gis_historic_districts,city_gis_historic_districts::Historic Districts,"",""
